UNM_BANNER_ID,HED_HIGH_SCHOOL_CODE,INSTITUTION_NAME,STREET_LINE1,STREET_LINE2,STREET_LINE3,CITY,STATE_PROVINCE
100474919,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100364845,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100364869,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100259939,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100228442,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100145764,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100145743,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100144099,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100128470,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100033265,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100028377,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100027538,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101637417,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101697041,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101649918,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101660889,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101661552,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101659965,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101662084,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101661363,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101659939,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101668462,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101669078,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101671762,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101666055,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101664515,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101666416,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101662714,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101667032,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101657588,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101645207,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101620642,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101620585,320009,ELDORADO HIGH SCHOOL,11300 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101730094,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101772922,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101742621,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101729602,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101735718,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101728328,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101730361,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101730355,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101721875,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101708756,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101705466,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101700414,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101723422,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101710398,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101701651,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101706408,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101715896,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101715664,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101706239,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101702819,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101702610,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101709208,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101725516,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101705838,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101687991,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101693664,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101691099,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101687507,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101689670,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101688352,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101625899,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101624913,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101623260,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101632555,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101623207,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101635052,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101625530,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101633190,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101628845,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101615795,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101614131,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101607446,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101594177,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101598464,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101598329,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101588751,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101586830,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101559684,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101560807,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101566651,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101543809,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101510790,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101504209,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101481116,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101490199,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101490182,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101374249,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101364016,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101363977,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101352181,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101350082,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101353847,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101290260,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101278075,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101277674,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101272771,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101246961,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101150574,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101151670,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101140088,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101143621,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101087996,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100975391,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100902581,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100924463,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100885294,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100502068,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100618253,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100462154,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100359542,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100343417,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100257727,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100247366,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
100144359,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101642940,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101637150,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101696666,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101652780,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101661230,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101661208,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101661403,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101661380,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101663252,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101665816,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101644907,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101645302,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101621262,320011,CIBOLA HIGH SCHOOL,1510 ELLISON DR NW,,,ALBUQUERQUE,NM
101692293,320012,FREEDOM HIGH SCHOOL,5200 CUTLER AVE NE,,,ALBUQUERQUE,NM
101605005,320012,FREEDOM HIGH SCHOOL,5200 CUTLER AVE NE,,,ALBUQUERQUE,NM
101166356,320012,FREEDOM HIGH SCHOOL,5200 CUTLER AVE NE,,,ALBUQUERQUE,NM
100926338,320012,FREEDOM HIGH SCHOOL,5200 CUTLER AVE NE,,,ALBUQUERQUE,NM
100014583,320012,FREEDOM HIGH SCHOOL,5200 CUTLER AVE NE,,,ALBUQUERQUE,NM
101384307,320014,EVANGEL CHRISTIAN ACADEMY,4501 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
101372438,320014,EVANGEL CHRISTIAN ACADEMY,4501 MONTGOMERY BLVD NE,,,ALBUQUERQUE,NM
100616553,320015,HARWOOD GIRLS SCHOOL,1114 7TH ST NW,,,ALBUQUERQUE,NM
101739799,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101739084,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101728932,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101703925,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101698248,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101716691,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101703624,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101701735,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101713850,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101722679,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101699483,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101691562,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101676161,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101691315,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101689250,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101627828,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101606287,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101612026,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101617175,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101606487,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101607665,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101593413,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101570060,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101562369,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101540651,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101528359,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101455211,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101125063,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
100905272,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
100934300,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
100349577,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
100150815,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
100135257,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101638151,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101638745,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101697826,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101695248,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101661587,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101671718,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101657589,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101645563,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101646167,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101621874,320019,HOPE CHRISTIAN SCHOOLS INC,8005 LOUISIANA BLVD NE,,,ALBUQUERQUE,NM
101772445,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101729497,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101774737,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101773832,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101740289,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101716745,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101722480,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101682516,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101632345,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101614084,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101614044,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101611921,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101617681,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101613889,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101607090,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101614173,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101592100,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101600007,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101581556,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101572938,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101554395,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101525751,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101499805,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101504224,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101488946,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101473642,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101380016,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101359563,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101359376,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101294320,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101241159,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101131636,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100976039,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100789478,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100679175,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100517233,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100597527,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100545498,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100489070,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100479424,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100459318,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100492946,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100359852,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100323471,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100253194,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100144440,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100144413,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100024007,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100018264,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100012460,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
100006326,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101652436,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101621958,320020,HIGHLAND HIGH SCHOOL,4700 COAL AVE SE,,,ALBUQUERQUE,NM
101738790,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101761629,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101738538,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101738438,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101731003,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101730938,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101740801,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101699010,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101703456,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101717843,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101715534,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101699731,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101725651,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101723896,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101705755,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101681380,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
101684631,320023,MANZANO HIGH SCHOOL,12200 LOMAS BLVD NE,,,ALBUQUERQUE,NM
